1;1136; 0.05528402328491211; absolute;4;
2;3188; 0.17146587371826172; absolute;4;
3;10009; 0.5794548988342285; absolute;4;
4;16537; 1.0293209552764893; absolute;4;
5;26274; 1.7680602073669434; absolute;4;
6;121556; 8.465829133987427; absolute;4;
7;43448; 3.3206660747528076; absolute;4;
8;60407; 4.620019912719727; absolute;4;
9;180991; 15.344615936279297; absolute;4;
10;81864; 7.221010208129883; absolute;4;
11;98750; 8.914435148239136; absolute;4;
12;75867; 7.072551965713501; absolute;4;
13;140561; 13.366639137268066; absolute;4;
14;146114; 15.180662631988525; absolute;4;
15;100590; 10.554468870162964; absolute;4;
16;206219; 21.733123779296875; absolute;4;
17;329951; 35.502705812454224; absolute;4;
18;307639; 33.15972971916199; absolute;4;
19;167325; 20.000359773635864; absolute;4;
20;120847; 15.020020961761475; absolute;4;
21;61187; 9.115880966186523; absolute;4;
22;49636; 7.459752082824707; absolute;4;
23;27691; 4.348700046539307; absolute;4;
24;14918; 2.7419209480285645; absolute;4;
25;3507; 0.9145050048828125; absolute;4;
26;193; 0.06261086463928223; absolute;4;
27;243; 0.07174396514892578; absolute;4;
28;363; 0.1319139003753662; absolute;4;
29;48; 0.02314901351928711; absolute;4;
30;2; 0.0016050338745117188; absolute;4;
31;0; 0.0005199909210205078; absolute;4;
