1;16; 0.0008418560028076172; mixt;1;
2;22; 0.001232147216796875; mixt;1;
3;33; 0.0021381378173828125; mixt;1;
4;80; 0.0045588016510009766; mixt;1;
5;78; 0.0050661563873291016; mixt;1;
6;107; 0.006430864334106445; mixt;1;
7;138; 0.009625911712646484; mixt;1;
8;110; 0.007407188415527344; mixt;1;
9;139; 0.01036214828491211; mixt;1;
10;118; 0.01001596450805664; mixt;1;
11;62; 0.006027936935424805; mixt;1;
12;80; 0.008585929870605469; mixt;1;
13;73; 0.008322000503540039; mixt;1;
14;93; 0.011681079864501953; mixt;1;
15;34; 0.005068063735961914; mixt;1;
16;74; 0.008893728256225586; mixt;1;
17;67; 0.008472204208374023; mixt;1;
18;60; 0.0068187713623046875; mixt;1;
19;59; 0.007314920425415039; mixt;1;
20;30; 0.0038111209869384766; mixt;1;
21;76; 0.00972890853881836; mixt;1;
22;65; 0.008100271224975586; mixt;1;
23;46; 0.006248950958251953; mixt;1;
24;29; 0.00427699089050293; mixt;1;
25;55; 0.009073019027709961; mixt;1;
26;67; 0.009979963302612305; mixt;1;
27;56; 0.007905006408691406; mixt;1;
28;36; 0.005538225173950195; mixt;1;
29;12; 0.002930164337158203; mixt;1;
