1;248; 0.012419939041137695; positional;3;
2;553; 0.028012990951538086; positional;3;
3;1051; 0.0644068717956543; positional;3;
4;2945; 0.16980910301208496; positional;3;
5;5829; 0.40113186836242676; positional;3;
6;8630; 0.6277339458465576; positional;3;
7;10390; 0.6609129905700684; positional;3;
8;21959; 1.4549329280853271; positional;3;
9;25473; 1.8802850246429443; positional;3;
10;24657; 1.7289230823516846; positional;3;
11;17025; 1.2322969436645508; positional;3;
12;13605; 1.0097510814666748; positional;3;
13;17761; 1.4190740585327148; positional;3;
14;18019; 1.503138780593872; positional;3;
15;14451; 1.245466947555542; positional;3;
16;9771; 0.9107100963592529; positional;3;
17;8932; 0.8736720085144043; positional;3;
18;5848; 0.6257731914520264; positional;3;
19;3744; 0.5902152061462402; positional;3;
20;3364; 0.3719208240509033; positional;3;
21;8197; 0.9502160549163818; positional;3;
22;4146; 0.5660970211029053; positional;3;
23;3856; 0.5286610126495361; positional;3;
24;5113; 0.6906089782714844; positional;3;
25;2875; 0.419370174407959; positional;3;
26;1809; 0.28026294708251953; positional;3;
27;711; 0.14095807075500488; positional;3;
28;256; 0.05662894248962402; positional;3;
29;49; 0.015184879302978516; positional;3;
30;6; 0.0036630630493164062; positional;3;
