1;16; 0.000865936279296875; mobility;1;
2;22; 0.0011730194091796875; mobility;1;
3;44; 0.002546072006225586; mobility;1;
4;70; 0.004022836685180664; mobility;1;
5;97; 0.005880117416381836; mobility;1;
6;104; 0.00677800178527832; mobility;1;
7;118; 0.007972955703735352; mobility;1;
8;141; 0.009850025177001953; mobility;1;
9;154; 0.011153221130371094; mobility;1;
10;207; 0.01500391960144043; mobility;1;
11;217; 0.016019821166992188; mobility;1;
12;277; 0.020684003829956055; mobility;1;
13;301; 0.023565053939819336; mobility;1;
14;315; 0.02475595474243164; mobility;1;
15;339; 0.027734041213989258; mobility;1;
16;347; 0.029903173446655273; mobility;1;
17;351; 0.03091597557067871; mobility;1;
18;385; 0.035681724548339844; mobility;1;
19;386; 0.0360870361328125; mobility;1;
20;353; 0.03616213798522949; mobility;1;
21;271; 0.030467987060546875; mobility;1;
22;229; 0.026297807693481445; mobility;1;
23;199; 0.024227142333984375; mobility;1;
24;147; 0.017138004302978516; mobility;1;
25;132; 0.016887187957763672; mobility;1;
26;76; 0.00996708869934082; mobility;1;
27;56; 0.008116960525512695; mobility;1;
28;36; 0.006661891937255859; mobility;1;
29;16; 0.0036089420318603516; mobility;1;
30;4; 0.0016629695892333984; mobility;1;
31;0; 0.00035881996154785156; mobility;1;
