1;1136; 0.05412101745605469; positional;4;
2;3188; 0.17041420936584473; positional;4;
3;3610; 0.2248389720916748; positional;4;
4;11105; 0.6959290504455566; positional;4;
5;39830; 2.8723342418670654; positional;4;
6;44485; 3.3094210624694824; positional;4;
7;102485; 7.579558849334717; positional;4;
8;203687; 15.80205512046814; positional;4;
9;158276; 12.646667957305908; positional;4;
10;327425; 26.98445200920105; positional;4;
11;431198; 36.62088418006897; positional;4;
12;482667; 41.0969820022583; positional;4;
13;607536; 52.33539795875549; positional;4;
14;707586; 64.24634718894958; positional;4;
15;572828; 54.00134301185608; positional;4;
16;324646; 31.5643150806427; positional;4;
17;235645; 24.407913208007812; positional;4;
18;280262; 30.227389812469482; positional;4;
19;270257; 30.332562923431396; positional;4;
20;193427; 23.195469856262207; positional;4;
21;89353; 11.436362981796265; positional;4;
22;103583; 13.251421928405762; positional;4;
23;159962; 20.58013415336609; positional;4;
24;63028; 9.03193998336792; positional;4;
25;18841; 3.0814409255981445; positional;4;
26;5137; 0.9431521892547607; positional;4;
27;1338; 0.2820291519165039; positional;4;
28;689; 0.21222496032714844; positional;4;
29;67; 0.03338503837585449; positional;4;
30;4; 0.0026900768280029297; positional;4;
31;0; 0.0005829334259033203; positional;4;
