1;248; 0.011648893356323242; mobility;3;
2;553; 0.02721691131591797; mobility;3;
3;1051; 0.05497384071350098; mobility;3;
4;1414; 0.12321305274963379; mobility;3;
5;3016; 0.1683351993560791; mobility;3;
6;1715; 0.11346983909606934; mobility;3;
7;2610; 0.17377591133117676; mobility;3;
8;1630; 0.12312769889831543; mobility;3;
9;7887; 0.554394006729126; mobility;3;
10;10512; 0.816403865814209; mobility;3;
11;2869; 0.23612594604492188; mobility;3;
12;1844; 0.15210700035095215; mobility;3;
13;7545; 0.6384172439575195; mobility;3;
14;14721; 1.284438133239746; mobility;3;
15;18313; 1.6352310180664062; mobility;3;
16;7851; 0.7773408889770508; mobility;3;
17;4737; 0.4817478656768799; mobility;3;
18;6356; 0.6626560688018799; mobility;3;
19;4062; 0.45381712913513184; mobility;3;
20;8743; 0.9232571125030518; mobility;3;
21;9606; 1.0817949771881104; mobility;3;
22;8218; 0.9740679264068604; mobility;3;
23;3680; 0.4600372314453125; mobility;3;
24;1523; 0.21434593200683594; mobility;3;
25;934; 0.1471569538116455; mobility;3;
26;1961; 0.32422518730163574; mobility;3;
27;1344; 0.22634387016296387; mobility;3;
28;447; 0.08830523490905762; mobility;3;
29;108; 0.02785778045654297; mobility;3;
