1;248; 0.011880874633789062; mixt;3;
2;553; 0.027762174606323242; mixt;3;
3;1051; 0.08834409713745117; mixt;3;
4;2945; 0.16665196418762207; mixt;3;
5;5829; 0.3569149971008301; mixt;3;
6;8630; 0.5419011116027832; mixt;3;
7;10390; 0.676206111907959; mixt;3;
8;21959; 1.4122059345245361; mixt;3;
9;25473; 1.7279207706451416; mixt;3;
10;24657; 1.7743771076202393; mixt;3;
11;23529; 1.8145909309387207; mixt;3;
12;22018; 1.7983369827270508; mixt;3;
13;30008; 2.5669121742248535; mixt;3;
14;20957; 1.9376311302185059; mixt;3;
15;17817; 1.7249317169189453; mixt;3;
16;19687; 1.8694489002227783; mixt;3;
17;20103; 1.9385089874267578; mixt;3;
18;18686; 1.9078500270843506; mixt;3;
19;26402; 2.6872708797454834; mixt;3;
20;19710; 2.0803561210632324; mixt;3;
21;20903; 2.224148988723755; mixt;3;
22;13794; 1.5848701000213623; mixt;3;
23;9045; 1.0371029376983643; mixt;3;
24;5679; 0.6847679615020752; mixt;3;
25;1992; 0.2703580856323242; mixt;3;
26;1552; 0.21992182731628418; mixt;3;
27;659; 0.10760617256164551; mixt;3;
28;351; 0.06521177291870117; mixt;3;
29;110; 0.02740788459777832; mixt;3;
30;12; 0.005455970764160156; mixt;3;
31;0; 0.0003750324249267578; mixt;3;
